OBJECTID	Field1	X	longitude	latitude	xco2	sif757	sif771	year	month	day	date
292	57478	57478	-47.35143	-25.79894	393.5946	-0.05467082	-0.3003579	2015	8	13	42229
293	57479	57479	-47.35143	-25.54998	394.5317	0.2548096	-0.2157206	2015	8	13	42229
294	57480	57480	-47.35143	-25.30102	394.5868	0.2943404	0.1102189	2015	8	13	42229
295	57481	57481	-47.35143	-25.05206	394.4119	0.7282804	-0.04073451	2015	8	13	42229
296	57482	57482	-47.35143	-24.8031	394.523	0.08654554	0.1308282	2015	8	13	42229
297	57539	57539	-47.10169	-26.79477	392.5441	0.9892239	0.2443944	2015	8	13	42229
298	57540	57540	-47.10169	-26.54581	392.7922	0.6385177	-0.07498512	2015	8	13	42229
299	57541	57541	-47.10169	-26.29685	391.4183	1.245053	-0.3549684	2015	8	13	42229
300	57542	57542	-47.10169	-25.79894	391.8484	-0.1025476	0.2483496	2015	8	13	42229
301	57543	57543	-47.10169	-25.54998	394.1425	0.3313192	0.205323	2015	8	13	42229
305	57600	57600	-46.85195	-26.79477	390.4566	0.1997409	-0.6401535	2015	8	13	42229
306	57601	57601	-46.85195	-26.54581	391.3117	0.4741912	0.292881	2015	8	13	42229
307	57744	57744	-46.10272	-24.30518	397.3198	0.1105052	0.07936792	2015	8	6	42222
308	57745	57745	-46.10272	-24.05622	396.6599	0.7247248	0.09206752	2015	8	6	42222
309	57798	57798	-45.85297	-25.54998	395.619	0.02080074	0.1742618	2015	8	6	42222
310	57799	57799	-45.85297	-25.30102	395.9751	0.164114	-0.2386551	2015	8	6	42222
311	57800	57800	-45.85297	-25.05206	395.9892	0.1691641	-0.4865839	2015	8	6	42222
312	57801	57801	-45.85297	-24.8031	396.5333	-0.2370502	-0.4133663	2015	8	6	42222
313	57802	57802	-45.85297	-24.55414	397.0164	0.06493579	-0.3491997	2015	8	6	42222
314	57803	57803	-45.85297	-24.30518	396.9035	0.2331201	-0.2410079	2015	8	6	42222
315	57804	57804	-45.85297	-24.05622	396.1766	0.7307969	-0.3713237	2015	8	6	42222
316	57805	57805	-45.85297	-23.80727	395.6987	-0.4581946	-0.4659079	2015	8	6	42222
317	57806	57806	-45.85297	-23.80727	391.4648	-2.620542	-0.08040495	2015	8	29	42245
318	57850	57850	-45.60323	-26.54581	394.9139	1.18367	0.01902819	2015	8	6	42222
319	57851	57851	-45.60323	-26.29685	395.199	0.5136367	-0.07175914	2015	8	6	42222
320	57852	57852	-45.60323	-26.04789	395.2291	-0.1003984	-0.2305841	2015	8	6	42222
321	57853	57853	-45.60323	-25.79894	395.2152	0.252915	-0.03390407	2015	8	6	42222
322	57854	57854	-45.60323	-25.54998	395.3363	0.1035807	0.07854346	2015	8	6	42222
323	57855	57855	-45.60323	-25.30102	395.3784	0.02179249	-0.2499024	2015	8	6	42222
324	57856	57856	-45.60323	-25.05206	394.1935	-0.053242	0.2143172	2015	8	6	42222
325	57908	57908	-45.35348	-26.79477	391.7586	0.2839148	-0.1218037	2015	8	6	42222
326	57909	57909	-45.35348	-26.54581	392.7957	0.09721541	0.08915587	2015	8	6	42222
327	57910	57910	-45.35348	-26.29685	393.8298	-0.2401238	-0.1678933	2015	8	6	42222
328	57911	57911	-45.35348	-26.04789	394.0239	0.03268504	0.2752683	2015	8	6	42222
329	58026	58026	-44.854	-24.05622	394.259	0.7964048	-0.5607137	2015	8	31	42247
330	58027	58027	-44.854	-23.80727	394.6981	0.126297	-0.05868235	2015	8	31	42247
331	58028	58028	-44.854	-23.55831	394.4892	-0.6633785	0.2107307	2015	8	31	42247
332	58085	58085	-44.60425	-25.30102	395.2933	-0.1081931	0.4508537	2015	8	31	42247
333	58086	58086	-44.60425	-25.05206	394.8534	-0.2082081	-0.4165018	2015	8	31	42247
334	58087	58087	-44.60425	-24.8031	394.3165	0.3341087	0.147056	2015	8	31	42247
335	58088	58088	-44.60425	-24.55414	394.7546	1.005226	0.2702984	2015	8	31	42247
336	58089	58089	-44.60425	-24.30518	394.4667	0.2567535	-0.2314802	2015	8	31	42247
337	58090	58090	-44.60425	-24.05622	394.0358	0.0571262	-0.194606	2015	8	31	42247
338	58091	58091	-44.60425	-23.80727	394.0689	0.7257954	-0.1430774	2015	8	31	42247
339	58142	58142	-44.35451	-26.29685	394.108	-0.4200375	-0.3240509	2015	8	31	42247
340	58143	58143	-44.35451	-26.04789	394.4271	-0.1319081	-0.01117643	2015	8	31	42247
341	58144	58144	-44.35451	-25.79894	394.5822	0.1685055	-0.1796013	2015	8	31	42247
342	58145	58145	-44.35451	-25.54998	394.5653	0.2819782	-0.1873548	2015	8	31	42247
343	58146	58146	-44.35451	-25.30102	394.4514	0.5694828	-0.2801327	2015	8	31	42247
344	58147	58147	-44.35451	-25.05206	393.6905	0.3871497	-0.2771363	2015	8	31	42247
345	58148	58148	-44.35451	-24.8031	393.1516	0.6350067	-1.521973	2015	8	31	42247
346	58200	58200	-44.10476	-26.04789	392.5137	0.1096041	0.3404372	2015	8	31	42247
348	58202	58202	-44.10476	-24.55414	384.5448	1.066861	0.03384842	2015	8	22	42238
350	64952	64952	-47.85092	-25.30102	391.8719	-0.01576708	0.2085382	2015	9	14	42261
351	64953	64953	-47.85092	-25.05206	390.582	0.1841582	2.29005	2015	9	14	42261
352	64985	64985	-47.60118	-26.29685	393.9301	0.4110841	-0.1925624	2015	9	14	42261
353	64986	64986	-47.60118	-26.04789	390.9812	1.278219	-0.1792975	2015	9	14	42261
354	64987	64987	-47.60118	-25.79894	389.6343	0.5492248	-0.4076053	2015	9	14	42261
355	64988	64988	-47.60118	-25.54998	390.0984	0.716737	-0.3407747	2015	9	14	42261
356	64989	64989	-47.60118	-25.30102	391.7305	0.04257817	0.1809521	2015	9	14	42261
357	64990	64990	-47.60118	-25.05206	389.0316	-0.6636855	-0.1772394	2015	9	14	42261
358	64991	64991	-47.60118	-24.8031	387.9277	1.832655	-0.4887559	2015	9	14	42261
359	65033	65033	-47.35143	-26.79477	392.0688	0.4989837	0.2548347	2015	9	14	42261
360	65034	65034	-47.35143	-26.54581	391.5079	0.1405244	0.2677734	2015	9	14	42261
361	65035	65035	-47.35143	-26.29685	392.256	0.7859687	0.2135525	2015	9	14	42261
362	65036	65036	-47.35143	-26.04789	391.7641	0.1709627	-0.01525387	2015	9	14	42261
363	65037	65037	-47.35143	-25.79894	386.7932	0.2765227	-0.3084325	2015	9	14	42261
364	65268	65268	-45.85297	-26.79477	397.9403	-0.1222567	0.1188938	2015	9	7	42254
365	65269	65269	-45.85297	-26.54581	397.8784	0.481124	-0.375714	2015	9	7	42254
366	65270	65270	-45.85297	-26.29685	398.4265	-0.602948	-3.791948	2015	9	7	42254
367	65322	65322	-45.60323	-26.79477	392.8226	-0.3335104	-1.731658	2015	9	7	42254
368	65323	65323	-45.60323	-26.54581	396.7707	0.5671369	0.2681032	2015	9	7	42254
369	65521	65521	-44.60425	-23.06039	394.9018	0.1037704	0.004457652	2015	9	23	42270
370	65564	65564	-44.35451	-24.05622	388.4519	-0.7630682	0.01685689	2015	9	23	42270
371	65617	65617	-44.10476	-25.05206	387.156	0.9842381	0.1307174	2015	9	23	42270
372	65618	65618	-44.10476	-24.8031	386.9001	-0.1476856	0.9899612	2015	9	23	42270
373	65724	65724	-43.60528	-23.80727	394.8462	0.2620403	-0.2459133	2015	9	25	42272
374	65725	65725	-43.60528	-23.55831	395.2343	-1.801407	0.141259	2015	9	25	42272
375	65726	65726	-43.60528	-23.30935	395.4164	-0.09947528	-0.2990567	2015	9	25	42272
376	65727	65727	-43.60528	-23.06039	395.3355	-0.193558	0.1438094	2015	9	25	42272
377	65777	65777	-43.35553	-25.05206	394.6106	-4.548673	-2.43867	2015	9	25	42272
378	65778	65778	-43.35553	-24.8031	394.7387	0.2097991	-0.4916209	2015	9	25	42272
379	65779	65779	-43.35553	-24.55414	395.2888	1.215941	-0.1523357	2015	9	25	42272
380	65780	65780	-43.35553	-24.30518	395.8589	0.7015985	-0.05792281	2015	9	25	42272
381	65781	65781	-43.35553	-24.05622	394.238	-0.3899863	-0.2117521	2015	9	25	42272
382	65782	65782	-43.35553	-23.80727	394.1261	0.1215474	0.1117011	2015	9	25	42272
383	65783	65783	-43.35553	-23.55831	394.3082	-0.09426565	-0.2504702	2015	9	25	42272
384	65784	65784	-43.35553	-23.30935	395.2183	0.8498236	0.327506	2015	9	25	42272
385	70051	70051	-46.85195	-26.29685	391.3284	0.9296751	-0.4833557	2015	10	7	42284
386	74318	74318	-45.10374	-24.05622	396.7755	-0.08292979	0.1045234	2015	11	3	42311
387	74339	74339	-44.854	-26.04789	401.1476	1.071285	-1.772291	2015	11	3	42311
388	74340	74340	-44.854	-25.79894	392.6657	0.2170194	-0.3073272	2015	11	3	42311
389	74341	74341	-44.854	-25.54998	395.2218	-0.1254641	0.2681857	2015	11	3	42311
390	74342	74342	-44.854	-25.30102	396.7129	0.1273475	-0.02023751	2015	11	3	42311
391	74367	74367	-44.60425	-26.29685	393.897	0.0846966	-0.05562667	2015	11	3	42311
392	74368	74368	-44.60425	-26.04789	396.7511	0.4033719	0.3612369	2015	11	3	42311
393	74369	74369	-44.60425	-25.79894	393.5312	-1.210467	-2.683841	2015	11	3	42311
394	74417	74417	-44.10476	-25.05206	388.7913	0.05732327	0.1646004	2015	11	26	42334
395	74444	74444	-43.85502	-25.79894	387.8554	-0.03020789	-0.09185265	2015	11	26	42334
396	74445	74445	-43.85502	-25.54998	387.7095	0.4057965	-0.720124	2015	11	26	42334
397	74446	74446	-43.85502	-25.30102	386.8346	0.1285002	-1.948817	2015	11	26	42334
398	74447	74447	-43.85502	-23.30935	390.5387	-0.0194323	3.89985	2015	11	28	42336
399	74478	74478	-43.60528	-24.30518	388.3678	1.751851	0.2383648	2015	11	28	42336
400	74479	74479	-43.60528	-24.05622	382.6489	-4.536733	0.4659878	2015	11	28	42336
401	74480	74480	-43.60528	-23.80727	389.431	0.06219465	0.09358093	2015	11	28	42336
402	74481	74481	-43.60528	-23.55831	390.7501	-0.1720937	-0.3022129	2015	11	28	42336
403	74511	74511	-43.35553	-24.30518	389.4572	0.008590946	1.506424	2015	11	28	42336
404	79345	79345	-48.35041	-26.04789	388.6593	-0.5540452	0.0731901	2015	12	17	42355
405	79423	79423	-47.60118	-25.54998	391.8844	0.7406452	-0.3109342	2015	12	19	42357
406	79424	79424	-47.60118	-25.30102	391.1025	-0.3559832	-1.946447	2015	12	19	42357
407	79458	79458	-47.35143	-26.54581	394.9596	2.421727	0.3814955	2015	12	19	42357
408	79593	79593	-46.35246	-25.30102	393.4077	0.5121777	-1.930225	2015	12	12	42350
409	79594	79594	-46.35246	-25.05206	390.0428	0.2245353	-1.930934	2015	12	12	42350
410	79616	79616	-46.10272	-25.79894	389.0119	0.8677436	-0.2758094	2015	12	12	42350
411	79617	79617	-46.10272	-25.54998	391.664	-0.6862738	-0.06654311	2015	12	12	42350
412	79618	79618	-46.10272	-25.30102	391.8051	0.0746434	-0.06055285	2015	12	12	42350
413	79619	79619	-46.10272	-25.05206	392.7682	2.735601	0.06974306	2015	12	12	42350
414	79642	79642	-45.85297	-26.54581	390.4283	-0.07662801	-0.4651968	2015	12	12	42350
415	79714	79714	-45.10374	-24.05622	389.9554	0.7390734	-1.301238	2015	12	5	42343
416	79735	79735	-44.854	-24.8031	393.8715	0.781576	0.2337573	2015	12	5	42343
417	79736	79736	-44.854	-24.55414	392.7696	3.879474	0.3430832	2015	12	5	42343
418	79737	79737	-44.854	-24.30518	391.5727	2.56706	0.5647381	2015	12	5	42343
419	79763	79763	-44.60425	-26.04789	400.6848	1.017496	-0.3643853	2015	12	5	42343
420	79764	79764	-44.60425	-25.79894	404.0149	-0.2220059	1.718567	2015	12	5	42343
421	79914	79914	-43.35553	-24.05622	394.58	0.004161775	1.382208	2015	12	30	42368
422	79915	79915	-43.35553	-23.80727	393.1011	-0.02649426	0.5390354	2015	12	30	42368
423	79916	79916	-43.35553	-23.55831	393.0072	-0.6924037	1.088266	2015	12	30	42368
425	85467	85467	-48.35041	-26.04789	392.9413	-0.1195964	-0.2569194	2016	1	18	42387
426	85468	85468	-48.35041	-25.79894	392.4844	-7.740605	-0.4954057	2016	1	18	42387
427	85580	85580	-47.35143	-26.04789	389.1935	-2.22086	0.7399602	2016	1	20	42389
428	85581	85581	-47.35143	-25.79894	391.9576	0.02357846	-0.1068455	2016	1	20	42389
429	85582	85582	-47.35143	-25.54998	392.6807	0.7650362	0.1329651	2016	1	20	42389
430	85583	85583	-47.35143	-25.30102	393.6448	-0.2103187	0.303009	2016	1	20	42389
431	85584	85584	-47.35143	-25.05206	393.2549	0.06120851	0.2164046	2016	1	20	42389
432	85612	85612	-47.10169	-26.79477	392.296	-0.732912	0.1381533	2016	1	20	42389
433	85613	85613	-47.10169	-26.54581	393.4751	1.046159	-0.6763527	2016	1	20	42389
434	85614	85614	-47.10169	-26.29685	391.7372	0.43082	0.04712051	2016	1	20	42389
435	85615	85615	-47.10169	-26.04789	390.5303	-0.2566719	-0.408605	2016	1	20	42389
436	85616	85616	-47.10169	-25.79894	391.2574	-0.09336532	0.374132	2016	1	20	42389
437	85644	85644	-46.85195	-26.79477	390.8285	-0.02903439	0.4209307	2016	1	20	42389
438	85711	85711	-46.10272	-25.05206	395.9766	0.4988813	1.134598	2016	1	13	42382
439	85712	85712	-46.10272	-24.8031	394.0297	0.4242282	-0.1506478	2016	1	13	42382
440	85713	85713	-46.10272	-24.55414	392.7838	-0.2358428	0.1591362	2016	1	13	42382
441	85714	85714	-46.10272	-24.30518	390.7719	-1.757753	-1.75128	2016	1	13	42382
442	85735	85735	-45.85297	-26.04789	394.452	0.1144198	0.9194437	2016	1	13	42382
443	85736	85736	-45.85297	-25.79894	394.5801	0.1414452	0.7506138	2016	1	13	42382
444	85737	85737	-45.85297	-25.54998	395.3762	-0.2260536	0.3571017	2016	1	13	42382
445	85738	85738	-45.85297	-25.30102	395.4523	-0.05502587	0.5784706	2016	1	13	42382
446	85739	85739	-45.85297	-25.05206	397.2624	1.893052	0.2974155	2016	1	13	42382
447	85740	85740	-45.85297	-24.8031	395.3325	0.5521611	0.4651839	2016	1	13	42382
448	85769	85769	-45.60323	-26.79477	392.5376	1.153514	-0.4501761	2016	1	13	42382
449	85770	85770	-45.60323	-26.54581	393.4157	0.9494529	0.3168188	2016	1	13	42382
450	85771	85771	-45.60323	-26.29685	392.8928	0.4395031	0.02031323	2016	1	13	42382
451	85772	85772	-45.60323	-26.04789	394.3689	1.940742	0.2036246	2016	1	13	42382
452	85773	85773	-45.60323	-25.79894	394.3	0.9210943	0.2489991	2016	1	13	42382
453	85774	85774	-45.60323	-25.30102	405.5081	30.92479	-0.6383319	2016	1	4	42373
454	85775	85775	-45.60323	-25.05206	412.1002	-0.09350519	-0.7957662	2016	1	4	42373
455	85776	85776	-45.60323	-24.8031	396.5053	-0.1943175	-0.00956457	2016	1	4	42373
456	85777	85777	-45.60323	-24.55414	398.5764	-0.7473918	-0.1343379	2016	1	4	42373
457	85778	85778	-45.60323	-24.30518	408.6785	-1.355228	0.1594305	2016	1	4	42373
458	85811	85811	-45.35348	-26.79477	392.9856	-0.127221	-1.758394	2016	1	13	42382
459	85812	85812	-45.35348	-25.79894	392.4667	-3.357094	-0.2141175	2016	1	4	42373
460	85813	85813	-45.35348	-25.54998	413.2538	-258.2566	-0.1990883	2016	1	4	42373
461	85814	85814	-45.35348	-25.30102	412.5409	-0.05631535	-1.245254	2016	1	4	42373
463	85888	85888	-44.854	-24.05622	396.403	0.8988471	-5.192122	2016	1	6	42375
464	85889	85889	-44.854	-23.80727	393.6501	0.03279788	-0.3104447	2016	1	6	42375
465	85890	85890	-44.854	-23.55831	393.7432	0.1649532	-0.1667316	2016	1	6	42375
466	85919	85919	-44.60425	-25.05206	392.8693	-2.149216	0.1500859	2016	1	6	42375
467	85920	85920	-44.60425	-24.8031	392.4584	0.2885988	-0.1907171	2016	1	6	42375
468	85921	85921	-44.60425	-24.55414	392.1275	-1.076698	-0.5446263	2016	1	6	42375
469	85922	85922	-44.60425	-24.30518	393.8106	0.4767392	-0.2178807	2016	1	6	42375
470	85923	85923	-44.60425	-24.05622	393.3937	0.3924608	-0.2455644	2016	1	6	42375
471	85924	85924	-44.60425	-23.80727	394.0268	1.418566	-0.14741	2016	1	6	42375
472	85948	85948	-44.35451	-26.04789	394.3129	0.5548535	-0.04151363	2016	1	6	42375
473	85949	85949	-44.35451	-25.79894	393.603	2.392111	-0.3800192	2016	1	6	42375
474	85950	85950	-44.35451	-25.54998	394.0141	0.3851711	-0.2645941	2016	1	6	42375
475	85951	85951	-44.35451	-25.30102	393.1542	-0.2234935	-0.1406734	2016	1	6	42375
476	85952	85952	-44.35451	-25.05206	392.8773	-0.6217156	0.1227487	2016	1	6	42375
477	85953	85953	-44.35451	-24.8031	392.7714	-0.6613474	0.3592479	2016	1	6	42375
478	85979	85979	-44.10476	-26.04789	393.4515	0.8992853	-0.2680234	2016	1	6	42375
479	90477	90477	-48.35041	-26.04789	392.2166	-1.378586	-0.5800345	2016	2	19	42419
480	90478	90478	-48.35041	-25.79894	391.6987	0.08699872	-0.2781591	2016	2	19	42419
481	90503	90503	-48.10067	-26.29685	389.6598	-1.898001	-0.426903	2016	2	19	42419
482	90604	90604	-47.10169	-25.30102	388.3149	-0.4427098	-0.7228602	2016	2	12	42412
483	90605	90605	-47.10169	-25.05206	390.465	0.740863	-0.919776	2016	2	12	42412
484	90606	90606	-47.10169	-24.8031	391.7751	0.3084371	-0.2267341	2016	2	12	42412
485	90607	90607	-47.10169	-24.55414	393.8322	0.3437627	-0.436745	2016	2	12	42412
486	90637	90637	-46.85195	-26.29685	392.5333	-1.535654	-0.3036016	2016	2	12	42412
487	90638	90638	-46.85195	-26.29685	396.4214	0.4800245	0.1119173	2016	2	21	42421
488	90639	90639	-46.85195	-26.04789	390.1395	0.04069984	-0.9434099	2016	2	12	42412
489	90640	90640	-46.85195	-25.79894	391.1636	2.243545	-0.777883	2016	2	12	42412
490	90641	90641	-46.85195	-25.54998	392.4787	0.2529328	-0.3123435	2016	2	12	42412
491	90642	90642	-46.85195	-25.30102	388.8698	-0.6971953	-0.2458901	2016	2	12	42412
492	90678	90678	-46.6022	-26.79477	390.4579	0.2852164	-0.4593328	2016	2	12	42412
493	90679	90679	-46.6022	-26.54581	392.041	-0.8360681	-0.05360184	2016	2	12	42412
494	90680	90680	-46.6022	-26.29685	391.7801	-0.3821534	0.1607522	2016	2	12	42412
495	90744	90744	-46.10272	-24.05622	391.6182	1.353407	0.3744876	2016	2	14	42414
496	90779	90779	-45.85297	-25.05206	386.5303	-0.2574135	1.471959	2016	2	14	42414
497	90780	90780	-45.85297	-24.8031	390.0024	1.920757	0.08882609	2016	2	14	42414
498	90781	90781	-45.85297	-24.55414	389.1745	1.095923	1.063236	2016	2	14	42414
499	90782	90782	-45.85297	-24.30518	391.1416	0.4051064	0.3806144	2016	2	14	42414
500	90783	90783	-45.85297	-24.05622	390.6027	1.627991	0.6598324	2016	2	14	42414
501	90784	90784	-45.85297	-23.80727	394.3948	-0.1472689	0.1974682	2016	2	5	42405
502	90785	90785	-45.85297	-23.80727	390.6419	0.4625218	-2.478348	2016	2	14	42414
503	90817	90817	-45.60323	-26.29685	394.825	0.2406386	0.2132232	2016	2	14	42414
504	90818	90818	-45.60323	-26.04789	396.1711	-0.9447191	0.1704476	2016	2	14	42414
505	90819	90819	-45.60323	-25.79894	395.4132	1.128551	0.005390844	2016	2	14	42414
506	90820	90820	-45.60323	-25.54998	395.0223	0.3563952	-0.02552405	2016	2	14	42414
507	90821	90821	-45.60323	-25.05206	395.0384	0.3733049	-0.4872641	2016	2	5	42405
508	90822	90822	-45.60323	-24.8031	392.0485	-0.3227647	-0.02129898	2016	2	5	42405
509	90823	90823	-45.60323	-24.55414	391.0626	-0.1722081	0.2640865	2016	2	5	42405
510	90824	90824	-45.60323	-24.30518	393.6857	0.325764	-0.6227057	2016	2	5	42405
511	90855	90855	-45.35348	-26.79477	394.6008	0.8727032	-0.379911	2016	2	14	42414
512	90856	90856	-45.35348	-26.54581	394.7229	0.06559916	0.1589121	2016	2	14	42414
513	90857	90857	-45.35348	-26.29685	394.095	0.6713768	0.06202968	2016	2	14	42414
514	90858	90858	-45.35348	-26.04789	396.8901	-1.232292	1.402895	2016	2	5	42405
515	90859	90859	-45.35348	-25.79894	394.3522	-0.3693425	-0.3181328	2016	2	5	42405
516	90860	90860	-45.35348	-25.54998	395.2133	0.2530331	-0.2339397	2016	2	5	42405
517	90861	90861	-45.35348	-25.30102	393.9934	-0.9129753	-0.3715272	2016	2	5	42405
518	90862	90862	-45.35348	-25.05206	394.0675	-0.3646795	0.08622387	2016	2	5	42405
519	90888	90888	-45.10374	-26.54581	392.9176	-0.1081015	-0.5106738	2016	2	5	42405
520	90889	90889	-45.10374	-26.29685	392.4907	0.1407013	0.02397053	2016	2	5	42405
521	90890	90890	-45.10374	-26.04789	393.1568	2.388419	1.454071	2016	2	5	42405
522	90946	90946	-44.60425	-24.05622	393.8219	0.2543383	0.2113844	2016	2	7	42407
523	90947	90947	-44.60425	-23.80727	393.978	-0.2831643	0.0110112	2016	2	7	42407
524	90948	90948	-44.60425	-23.55831	392.8281	0.1259795	0.2548317	2016	2	7	42407
525	90950	90950	-44.60425	-23.06039	388.4642	2.752789	0.2115148	2016	2	7	42407
526	90988	90988	-44.35451	-25.05206	393.1403	-1.057322	0.04999995	2016	2	7	42407
527	90989	90989	-44.35451	-24.8031	393.0914	0.2476914	0.2557105	2016	2	7	42407
528	90990	90990	-44.35451	-24.55414	398.7205	2.602609	2.60093	2016	2	7	42407
529	90991	90991	-44.35451	-24.30518	394.4166	0.5710547	0.3478342	2016	2	7	42407
530	90992	90992	-44.35451	-24.05622	393.7607	0.6483476	0.1751509	2016	2	7	42407
531	90993	90993	-44.35451	-23.80727	393.4518	0.1412909	-0.2196012	2016	2	7	42407
532	90994	90994	-44.35451	-23.55831	398.4619	1.079462	-0.7619811	2016	2	7	42407
533	91030	91030	-44.10476	-26.04789	393.481	-0.4543398	0.3810369	2016	2	7	42407
534	91031	91031	-44.10476	-25.79894	392.8011	0.8932814	-0.2735782	2016	2	7	42407
535	91032	91032	-44.10476	-25.54998	393.1332	1.519817	0.1263833	2016	2	7	42407
536	91033	91033	-44.10476	-25.30102	393.2743	0.3622522	0.05571608	2016	2	7	42407
537	91034	91034	-44.10476	-25.05206	393.0214	0.3008823	0.2709296	2016	2	7	42407
538	91035	91035	-44.10476	-24.8031	392.8455	0.3866904	-0.2281378	2016	2	7	42407
539	91069	91069	-43.85502	-25.79894	393.1806	2.458184	-1.101517	2016	2	7	42407
540	95910	95910	-47.35143	-25.54998	391.5577	0.5479731	0.4998836	2016	3	24	42453
541	95911	95911	-47.35143	-25.05206	389.0988	0.03718039	0.7529249	2016	3	24	42453
542	95912	95912	-47.35143	-24.8031	391.8279	-0.6422807	-0.4997496	2016	3	24	42453
543	95952	95952	-47.10169	-26.79477	393.726	-0.07282253	-0.007786559	2016	3	24	42453
544	95953	95953	-47.10169	-26.54581	394.1111	0.6455241	-0.03599203	2016	3	24	42453
545	95954	95954	-47.10169	-26.29685	393.6232	-0.4118398	-0.2812019	2016	3	24	42453
546	95955	95955	-47.10169	-25.79894	387.2443	0.2388351	0.01444806	2016	3	24	42453
547	95956	95956	-47.10169	-25.54998	391.9304	2.154745	0.8238289	2016	3	24	42453
548	95989	95989	-46.85195	-26.79477	392.8295	-0.1005527	-0.1782296	2016	3	24	42453
549	95990	95990	-46.85195	-26.54581	392.3456	2.076012	0.07182149	2016	3	24	42453
550	95991	95991	-46.85195	-26.04789	387.6147	0.1283244	0.09607314	2016	3	15	42444
551	96018	96018	-46.6022	-26.79477	389.5578	0.5177959	0.3672246	2016	3	15	42444
552	96134	96134	-45.85297	-25.54998	393.1819	0.004754875	-0.7123535	2016	3	17	42446
553	96135	96135	-45.85297	-25.30102	393.299	-0.2781497	-0.4624477	2016	3	17	42446
554	96136	96136	-45.85297	-25.05206	392.9261	-0.009658274	0.04089992	2016	3	17	42446
555	96137	96137	-45.85297	-24.8031	392.5702	0.3934186	5.74212E-05	2016	3	17	42446
556	96138	96138	-45.85297	-24.55414	394.2093	0.06239697	-0.753806	2016	3	17	42446
557	96139	96139	-45.85297	-24.05622	385.8014	0.8150202	-0.3934323	2016	3	8	42437
559	96188	96188	-45.60323	-26.54581	396.2725	-0.3346177	0.4189288	2016	3	17	42446
560	96189	96189	-45.60323	-26.29685	390.8456	-1.081852	0.04738872	2016	3	17	42446
561	96190	96190	-45.60323	-26.04789	393.2827	-0.05627363	3.367683	2016	3	17	42446
562	96191	96191	-45.60323	-25.79894	393.7888	-0.1586538	-0.7087078	2016	3	17	42446
563	96192	96192	-45.60323	-25.54998	392.5669	-0.2919157	-0.6758296	2016	3	17	42446
564	96193	96193	-45.60323	-25.30102	391.786	-0.199477	0.3095738	2016	3	17	42446
565	96194	96194	-45.60323	-25.05206	388.8371	-0.381416	-0.5739721	2016	3	8	42437
566	96195	96195	-45.60323	-25.05206	392.6982	0.2296733	-0.08861095	2016	3	17	42446
567	96196	96196	-45.60323	-24.8031	386.5413	-0.1240104	-0.2860869	2016	3	8	42437
568	96197	96197	-45.60323	-24.55414	386.1114	0.6870426	-0.5892325	2016	3	8	42437
569	96198	96198	-45.60323	-24.30518	385.9865	0.4162378	-0.3611879	2016	3	8	42437
